order_id,order_date,year,month,month_name,day_of_week,quarter,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount
223,2023-04-10,2023,4,April,Monday,2,1118,User_1118,Pune,Gold,407,Restaurant_407,Mexican,4.6,1477.26
224,2023-04-14,2023,4,April,Friday,2,370,User_370,Bangalore,Gold,277,Restaurant_277,Mexican,3.3,1130.13
225,2023-07-28,2023,7,July,Friday,3,2992,User_2992,Bangalore,Regular,47,Restaurant_47,Indian,3.4,491.77
226,2023-03-25,2023,3,March,Saturday,1,2341,User_2341,Bangalore,Regular,100,Restaurant_100,Indian,3.3,307.03
227,2023-03-01,2023,3,March,Wednesday,1,77,User_77,Pune,Regular,466,Restaurant_466,Italian,4.9,361.97
228,2023-02-06,2023,2,February,Monday,1,2302,User_2302,Chennai,Regular,196,Restaurant_196,Italian,5.0,618.25
229,2023-12-13,2023,12,December,Wednesday,4,760,User_760,Chennai,Regular,351,Restaurant_351,Mexican,4.2,672.94
230,2023-01-24,2023,1,January,Tuesday,1,2064,User_2064,Hyderabad,Regular,186,Restaurant_186,Indian,4.3,1406.25
231,2023-01-09,2023,1,January,Monday,1,399,User_399,Bangalore,Regular,280,Restaurant_280,Chinese,3.7,272.23
232,2023-03-11,2023,3,March,Saturday,1,196,User_196,Hyderabad,Gold,419,Restaurant_419,Chinese,3.6,744.13
233,2023-08-23,2023,8,August,Wednesday,3,2278,User_2278,Bangalore,Gold,492,Restaurant_492,Italian,4.0,661.75
234,2023-02-08,2023,2,February,Wednesday,1,2342,User_2342,Pune,Regular,62,Restaurant_62,Indian,3.1,724.11
235,2023-06-23,2023,6,June,Friday,2,629,User_629,Bangalore,Gold,2,Restaurant_2,Indian,4.1,144.79
236,2023-05-15,2023,5,May,Monday,2,1298,User_1298,Chennai,Gold,349,Restaurant_349,Indian,4.5,735.33
237,2023-09-02,2023,9,September,Saturday,3,991,User_991,Pune,Regular,329,Restaurant_329,Chinese,3.3,379.94
238,2023-09-30,2023,9,September,Saturday,3,1695,User_1695,Bangalore,Gold,140,Restaurant_140,Italian,3.3,745.99
239,2023-12-28,2023,12,December,Thursday,4,2165,User_2165,Chennai,Gold,272,Restaurant_272,Indian,4.8,572.94
240,2023-12-20,2023,12,December,Wednesday,4,1879,User_1879,Hyderabad,Gold,97,Restaurant_97,Mexican,3.7,1296.96
241,2023-09-19,2023,9,September,Tuesday,3,2067,User_2067,Chennai,Gold,438,Restaurant_438,Italian,3.2,1339.09
242,2023-03-16,2023,3,March,Thursday,1,2160,User_2160,Chennai,Regular,198,Restaurant_198,Mexican,4.1,809.35
243,2023-09-19,2023,9,September,Tuesday,3,690,User_690,Hyderabad,Gold,17,Restaurant_17,Indian,4.6,1139.5
244,2023-07-10,2023,7,July,Monday,3,323,User_323,Bangalore,Regular,55,Restaurant_55,Indian,3.5,506.36
245,2023-04-07,2023,4,April,Friday,2,1067,User_1067,Bangalore,Regular,470,Restaurant_470,Italian,3.6,793.48
246,2023-08-09,2023,8,August,Wednesday,3,2438,User_2438,Pune,Gold,339,Restaurant_339,Indian,3.1,212.5
247,2023-06-25,2023,6,June,Sunday,2,170,User_170,Hyderabad,Gold,315,Restaurant_315,Mexican,4.7,662.32
248,2023-10-02,2023,10,October,Monday,4,958,User_958,Chennai,Gold,6,Restaurant_6,Chinese,4.8,931.29
249,2023-09-30,2023,9,September,Saturday,3,478,User_478,Pune,Regular,438,Restaurant_438,Italian,3.2,238.03
250,2023-06-05,2023,6,June,Monday,2,2143,User_2143,Hyderabad,Regular,406,Restaurant_406,Chinese,4.5,1067.0
251,2023-02-10,2023,2,February,Friday,1,2575,User_2575,Hyderabad,Regular,250,Restaurant_250,Mexican,3.4,248.07
252,2023-03-25,2023,3,March,Saturday,1,677,User_677,Chennai,Gold,396,Restaurant_396,Mexican,4.8,1032.04
253,2023-10-15,2023,10,October,Sunday,4,344,User_344,Chennai,Gold,316,Restaurant_316,Chinese,4.8,1117.08
254,2023-04-15,2023,4,April,Saturday,2,2588,User_2588,Hyderabad,Regular,270,Restaurant_270,Mexican,3.8,793.84
255,2023-12-10,2023,12,December,Sunday,4,2125,User_2125,Pune,Gold,279,Restaurant_279,Italian,4.9,655.05
256,2023-05-14,2023,5,May,Sunday,2,1220,User_1220,Hyderabad,Regular,205,Restaurant_205,Italian,4.2,212.44
257,2023-06-17,2023,6,June,Saturday,2,943,User_943,Chennai,Regular,396,Restaurant_396,Mexican,4.8,965.63
258,2023-06-27,2023,6,June,Tuesday,2,968,User_968,Bangalore,Regular,481,Restaurant_481,Indian,4.2,1159.83
259,2023-12-06,2023,12,December,Wednesday,4,775,User_775,Chennai,Regular,315,Restaurant_315,Mexican,4.7,1152.68
260,2023-08-10,2023,8,August,Thursday,3,2482,User_2482,Chennai,Regular,70,Restaurant_70,Chinese,4.7,314.23
261,2023-02-25,2023,2,February,Saturday,1,1680,User_1680,Pune,Regular,187,Restaurant_187,Chinese,3.8,369.43
262,2023-04-17,2023,4,April,Monday,2,1130,User_1130,Chennai,Gold,188,Restaurant_188,Chinese,4.6,256.62
263,2023-06-15,2023,6,June,Thursday,2,1026,User_1026,Chennai,Gold,247,Restaurant_247,Mexican,3.2,335.79
264,2023-07-28,2023,7,July,Friday,3,597,User_597,Hyderabad,Regular,106,Restaurant_106,Indian,4.8,141.92
265,2023-08-28,2023,8,August,Monday,3,803,User_803,Hyderabad,Regular,152,Restaurant_152,Indian,4.8,1424.31
266,2023-05-26,2023,5,May,Friday,2,2519,User_2519,Chennai,Gold,60,Restaurant_60,Mexican,3.6,523.34
267,2023-05-15,2023,5,May,Monday,2,956,User_956,Chennai,Gold,357,Restaurant_357,Italian,3.8,980.0
268,2023-01-28,2023,1,January,Saturday,1,1484,User_1484,Chennai,Gold,496,Restaurant_496,Indian,3.1,403.36
269,2023-07-20,2023,7,July,Thursday,3,1691,User_1691,Pune,Gold,339,Restaurant_339,Indian,3.1,1300.3
270,2023-10-09,2023,10,October,Monday,4,427,User_427,Pune,Gold,332,Restaurant_332,Chinese,4.8,1198.77
271,2023-01-29,2023,1,January,Sunday,1,565,User_565,Bangalore,Regular,284,Restaurant_284,Indian,4.7,798.3
272,2023-06-27,2023,6,June,Tuesday,2,1489,User_1489,Bangalore,Regular,331,Restaurant_331,Mexican,3.4,1120.81
273,2023-04-14,2023,4,April,Friday,2,2316,User_2316,Hyderabad,Regular,135,Restaurant_135,Indian,3.7,527.2
274,2023-06-11,2023,6,June,Sunday,2,679,User_679,Chennai,Regular,170,Restaurant_170,Mexican,4.4,803.59
275,2023-03-18,2023,3,March,Saturday,1,1754,User_1754,Chennai,Gold,256,Restaurant_256,Italian,3.1,301.25
276,2023-11-28,2023,11,November,Tuesday,4,2191,User_2191,Pune,Gold,125,Restaurant_125,Chinese,4.3,269.2
277,2023-09-25,2023,9,September,Monday,3,2403,User_2403,Pune,Gold,282,Restaurant_282,Indian,4.4,205.98
278,2023-12-21,2023,12,December,Thursday,4,2124,User_2124,Hyderabad,Gold,343,Restaurant_343,Mexican,4.4,1388.57
279,2023-12-01,2023,12,December,Friday,4,1505,User_1505,Pune,Gold,493,Restaurant_493,Mexican,4.2,916.46
280,2023-05-05,2023,5,May,Friday,2,443,User_443,Hyderabad,Regular,263,Restaurant_263,Indian,4.4,1032.33
281,2023-05-13,2023,5,May,Saturday,2,349,User_349,Bangalore,Regular,271,Restaurant_271,Chinese,3.8,850.33
282,2023-12-05,2023,12,December,Tuesday,4,2071,User_2071,Hyderabad,Regular,224,Restaurant_224,Chinese,4.8,742.69
283,2023-10-26,2023,10,October,Thursday,4,55,User_55,Bangalore,Regular,175,Restaurant_175,Chinese,4.1,1434.2
284,2023-03-18,2023,3,March,Saturday,1,1174,User_1174,Pune,Regular,366,Restaurant_366,Indian,4.5,951.22
285,2023-03-24,2023,3,March,Friday,1,764,User_764,Hyderabad,Regular,365,Restaurant_365,Italian,3.6,571.04
286,2023-08-08,2023,8,August,Tuesday,3,1446,User_1446,Pune,Regular,81,Restaurant_81,Chinese,3.2,711.18
287,2023-09-26,2023,9,September,Tuesday,3,4,User_4,Bangalore,Regular,449,Restaurant_449,Indian,4.5,1010.1
288,2023-07-22,2023,7,July,Saturday,3,2098,User_2098,Bangalore,Regular,442,Restaurant_442,Italian,3.7,560.28
289,2023-01-04,2023,1,January,Wednesday,1,186,User_186,Chennai,Regular,163,Restaurant_163,Italian,4.2,219.4
290,2023-08-15,2023,8,August,Tuesday,3,1213,User_1213,Pune,Regular,163,Restaurant_163,Italian,4.2,258.46
291,2023-01-10,2023,1,January,Tuesday,1,936,User_936,Pune,Gold,147,Restaurant_147,Italian,3.2,534.05
292,2023-08-08,2023,8,August,Tuesday,3,2160,User_2160,Chennai,Regular,200,Restaurant_200,Chinese,3.9,248.1
293,2023-10-02,2023,10,October,Monday,4,1646,User_1646,Bangalore,Gold,119,Restaurant_119,Chinese,3.7,1190.26
294,2023-07-23,2023,7,July,Sunday,3,537,User_537,Bangalore,Regular,483,Restaurant_483,Chinese,4.5,549.97
295,2023-03-09,2023,3,March,Thursday,1,595,User_595,Chennai,Regular,206,Restaurant_206,Mexican,3.2,391.4
296,2023-01-15,2023,1,January,Sunday,1,2928,User_2928,Pune,Gold,147,Restaurant_147,Italian,3.2,1035.36
297,2023-11-11,2023,11,November,Saturday,4,2594,User_2594,Pune,Regular,301,Restaurant_301,Italian,4.8,300.6
298,2023-05-31,2023,5,May,Wednesday,2,1305,User_1305,Chennai,Regular,85,Restaurant_85,Mexican,4.4,824.92
299,2023-03-06,2023,3,March,Monday,1,1628,User_1628,Hyderabad,Gold,197,Restaurant_197,Mexican,4.7,504.65
300,2023-02-25,2023,2,February,Saturday,1,2694,User_2694,Bangalore,Regular,204,Restaurant_204,Mexican,4.7,1307.89
301,2023-05-01,2023,5,May,Monday,2,1164,User_1164,Bangalore,Regular,202,Restaurant_202,Indian,4.7,1020.89
302,2023-02-21,2023,2,February,Tuesday,1,2118,User_2118,Chennai,Regular,234,Restaurant_234,Chinese,3.7,690.95
303,2023-03-16,2023,3,March,Thursday,1,1395,User_1395,Hyderabad,Gold,111,Restaurant_111,Mexican,4.2,121.39
304,2023-02-05,2023,2,February,Sunday,1,2401,User_2401,Bangalore,Gold,432,Restaurant_432,Mexican,5.0,993.25
305,2023-09-12,2023,9,September,Tuesday,3,1262,User_1262,Pune,Gold,329,Restaurant_329,Chinese,3.3,1462.67
306,2023-08-28,2023,8,August,Monday,3,2233,User_2233,Hyderabad,Regular,18,Restaurant_18,Italian,4.5,772.47
307,2023-10-18,2023,10,October,Wednesday,4,1150,User_1150,Bangalore,Gold,497,Restaurant_497,Mexican,4.4,345.66
308,2023-05-22,2023,5,May,Monday,2,757,User_757,Pune,Gold,438,Restaurant_438,Italian,3.2,1204.97
309,2023-10-30,2023,10,October,Monday,4,1344,User_1344,Hyderabad,Gold,76,Restaurant_76,Italian,4.7,1494.0
310,2023-11-22,2023,11,November,Wednesday,4,1402,User_1402,Pune,Regular,113,Restaurant_113,Chinese,5.0,365.5
311,2023-01-13,2023,1,January,Friday,1,832,User_832,Chennai,Regular,103,Restaurant_103,Mexican,4.9,919.29
312,2023-11-08,2023,11,November,Wednesday,4,1921,User_1921,Pune,Gold,242,Restaurant_242,Mexican,4.0,1026.01
313,2023-02-04,2023,2,February,Saturday,1,2183,User_2183,Hyderabad,Gold,333,Restaurant_333,Chinese,3.1,348.63
314,2023-07-25,2023,7,July,Tuesday,3,2177,User_2177,Hyderabad,Regular,410,Restaurant_410,Italian,3.6,865.98
315,2023-02-28,2023,2,February,Tuesday,1,2474,User_2474,Chennai,Gold,32,Restaurant_32,Italian,3.2,245.73
316,2023-07-25,2023,7,July,Tuesday,3,2280,User_2280,Bangalore,Regular,251,Restaurant_251,Chinese,3.9,319.08
317,2023-10-31,2023,10,October,Tuesday,4,322,User_322,Pune,Regular,143,Restaurant_143,Chinese,4.0,262.36
318,2023-10-04,2023,10,October,Wednesday,4,1739,User_1739,Pune,Regular,303,Restaurant_303,Mexican,3.2,1443.73
319,2023-12-12,2023,12,December,Tuesday,4,694,User_694,Bangalore,Gold,83,Restaurant_83,Chinese,3.5,420.56
320,2023-05-02,2023,5,May,Tuesday,2,2555,User_2555,Bangalore,Regular,262,Restaurant_262,Chinese,4.9,1431.39
321,2023-12-11,2023,12,December,Monday,4,2023,User_2023,Bangalore,Regular,134,Restaurant_134,Mexican,4.3,1239.1
322,2023-04-04,2023,4,April,Tuesday,2,1690,User_1690,Hyderabad,Gold,208,Restaurant_208,Mexican,4.7,765.9
323,2023-10-04,2023,10,October,Wednesday,4,2084,User_2084,Chennai,Gold,168,Restaurant_168,Indian,3.7,548.43
324,2023-03-07,2023,3,March,Tuesday,1,2742,User_2742,Hyderabad,Gold,163,Restaurant_163,Italian,4.2,968.8
325,2023-03-28,2023,3,March,Tuesday,1,223,User_223,Chennai,Gold,39,Restaurant_39,Indian,4.8,817.89
326,2023-10-09,2023,10,October,Monday,4,48,User_48,Chennai,Gold,279,Restaurant_279,Italian,4.9,1039.9
327,2023-09-20,2023,9,September,Wednesday,3,413,User_413,Pune,Gold,171,Restaurant_171,Mexican,3.6,396.63
328,2023-12-30,2023,12,December,Saturday,4,1019,User_1019,Hyderabad,Gold,254,Restaurant_254,Indian,4.7,1425.43
329,2023-03-15,2023,3,March,Wednesday,1,1573,User_1573,Chennai,Gold,17,Restaurant_17,Indian,4.6,654.51
330,2023-07-30,2023,7,July,Sunday,3,1588,User_1588,Hyderabad,Gold,194,Restaurant_194,Chinese,3.8,1415.25
331,2023-11-08,2023,11,November,Wednesday,4,1679,User_1679,Pune,Gold,6,Restaurant_6,Chinese,4.8,1058.26
332,2023-12-16,2023,12,December,Saturday,4,870,User_870,Bangalore,Gold,320,Restaurant_320,Italian,4.1,816.47
333,2023-05-29,2023,5,May,Monday,2,2271,User_2271,Pune,Gold,208,Restaurant_208,Mexican,4.7,1063.14
334,2024-01-01,2024,1,January,Monday,1,1496,User_1496,Chennai,Regular,33,Restaurant_33,Italian,4.2,419.28
335,2023-08-10,2023,8,August,Thursday,3,1134,User_1134,Bangalore,Gold,46,Restaurant_46,Chinese,3.6,561.81
336,2023-12-14,2023,12,December,Thursday,4,2122,User_2122,Pune,Regular,356,Restaurant_356,Indian,4.2,1422.53
337,2023-12-10,2023,12,December,Sunday,4,1155,User_1155,Hyderabad,Gold,397,Restaurant_397,Indian,4.8,979.78
338,2023-06-21,2023,6,June,Wednesday,2,2534,User_2534,Bangalore,Regular,38,Restaurant_38,Italian,5.0,837.74
339,2023-12-21,2023,12,December,Thursday,4,1739,User_1739,Pune,Regular,436,Restaurant_436,Mexican,4.6,1356.85
340,2023-08-27,2023,8,August,Sunday,3,1339,User_1339,Chennai,Regular,396,Restaurant_396,Mexican,4.8,793.05
341,2023-03-25,2023,3,March,Saturday,1,114,User_114,Bangalore,Gold,91,Restaurant_91,Italian,4.8,1373.68
342,2023-07-13,2023,7,July,Thursday,3,1526,User_1526,Pune,Regular,464,Restaurant_464,Italian,3.3,919.8
343,2023-07-31,2023,7,July,Monday,3,1080,User_1080,Chennai,Regular,111,Restaurant_111,Mexican,4.2,960.54
344,2023-12-10,2023,12,December,Sunday,4,321,User_321,Chennai,Regular,315,Restaurant_315,Mexican,4.7,746.18
345,2023-09-22,2023,9,September,Friday,3,1474,User_1474,Bangalore,Gold,277,Restaurant_277,Mexican,3.3,608.15
346,2023-04-29,2023,4,April,Saturday,2,2868,User_2868,Hyderabad,Regular,383,Restaurant_383,Indian,3.1,938.52
347,2023-08-28,2023,8,August,Monday,3,1485,User_1485,Pune,Regular,430,Restaurant_430,Mexican,4.1,999.35
348,2023-09-10,2023,9,September,Sunday,3,308,User_308,Bangalore,Regular,419,Restaurant_419,Chinese,3.6,549.31
349,2023-02-16,2023,2,February,Thursday,1,1883,User_1883,Chennai,Gold,62,Restaurant_62,Indian,3.1,514.27
350,2023-02-03,2023,2,February,Friday,1,1730,User_1730,Bangalore,Regular,112,Restaurant_112,Chinese,3.2,840.19
351,2023-07-09,2023,7,July,Sunday,3,2755,User_2755,Pune,Regular,218,Restaurant_218,Indian,4.1,1387.05
352,2023-03-21,2023,3,March,Tuesday,1,1897,User_1897,Chennai,Gold,96,Restaurant_96,Mexican,4.4,1043.46
353,2023-10-31,2023,10,October,Tuesday,4,1105,User_1105,Chennai,Gold,188,Restaurant_188,Chinese,4.6,1123.59
354,2023-01-15,2023,1,January,Sunday,1,372,User_372,Chennai,Regular,391,Restaurant_391,Indian,3.3,642.58
355,2023-05-12,2023,5,May,Friday,2,1226,User_1226,Hyderabad,Gold,333,Restaurant_333,Chinese,3.1,339.08
356,2023-11-06,2023,11,November,Monday,4,2465,User_2465,Hyderabad,Gold,67,Restaurant_67,Mexican,4.1,1234.61
357,2023-04-29,2023,4,April,Saturday,2,2184,User_2184,Hyderabad,Regular,270,Restaurant_270,Mexican,3.8,1103.89
358,2023-03-02,2023,3,March,Thursday,1,312,User_312,Hyderabad,Gold,169,Restaurant_169,Italian,4.2,705.35
359,2023-01-19,2023,1,January,Thursday,1,2016,User_2016,Pune,Regular,23,Restaurant_23,Chinese,3.8,260.34
360,2023-01-27,2023,1,January,Friday,1,98,User_98,Pune,Regular,242,Restaurant_242,Mexican,4.0,792.09
361,2023-09-23,2023,9,September,Saturday,3,1424,User_1424,Pune,Gold,403,Restaurant_403,Indian,3.6,1174.93
362,2023-12-09,2023,12,December,Saturday,4,2004,User_2004,Hyderabad,Regular,16,Restaurant_16,Indian,4.6,194.31
363,2023-03-29,2023,3,March,Wednesday,1,2586,User_2586,Hyderabad,Regular,484,Restaurant_484,Mexican,4.2,1200.79
364,2023-03-28,2023,3,March,Tuesday,1,1746,User_1746,Hyderabad,Gold,174,Restaurant_174,Mexican,3.1,313.78
365,2023-05-15,2023,5,May,Monday,2,2567,User_2567,Bangalore,Gold,119,Restaurant_119,Chinese,3.7,816.48
366,2023-03-11,2023,3,March,Saturday,1,959,User_959,Chennai,Gold,187,Restaurant_187,Chinese,3.8,1128.66
367,2023-10-22,2023,10,October,Sunday,4,128,User_128,Hyderabad,Regular,14,Restaurant_14,Indian,3.8,261.53
368,2023-02-17,2023,2,February,Friday,1,1804,User_1804,Hyderabad,Regular,188,Restaurant_188,Chinese,4.6,1120.32
369,2023-12-07,2023,12,December,Thursday,4,1665,User_1665,Bangalore,Regular,283,Restaurant_283,Chinese,4.6,486.28
370,2023-10-17,2023,10,October,Tuesday,4,1666,User_1666,Hyderabad,Regular,430,Restaurant_430,Mexican,4.1,557.92
371,2023-09-17,2023,9,September,Sunday,3,475,User_475,Bangalore,Gold,153,Restaurant_153,Italian,4.7,1430.39
372,2023-08-28,2023,8,August,Monday,3,2101,User_2101,Pune,Gold,281,Restaurant_281,Italian,3.8,133.81
373,2023-08-29,2023,8,August,Tuesday,3,1301,User_1301,Hyderabad,Regular,177,Restaurant_177,Indian,3.9,1489.28
374,2023-06-07,2023,6,June,Wednesday,2,2642,User_2642,Pune,Gold,401,Restaurant_401,Indian,4.6,161.54
375,2023-02-20,2023,2,February,Monday,1,2873,User_2873,Pune,Gold,153,Restaurant_153,Italian,4.7,469.24
376,2023-01-30,2023,1,January,Monday,1,496,User_496,Chennai,Regular,432,Restaurant_432,Mexican,5.0,462.68
377,2023-11-02,2023,11,November,Thursday,4,2089,User_2089,Hyderabad,Gold,398,Restaurant_398,Indian,3.0,213.1
378,2023-11-26,2023,11,November,Sunday,4,2757,User_2757,Chennai,Gold,272,Restaurant_272,Indian,4.8,838.49
379,2023-06-19,2023,6,June,Monday,2,1538,User_1538,Bangalore,Regular,323,Restaurant_323,Mexican,4.6,1211.23
380,2023-11-04,2023,11,November,Saturday,4,2143,User_2143,Hyderabad,Regular,240,Restaurant_240,Indian,3.8,908.79
381,2023-05-06,2023,5,May,Saturday,2,1431,User_1431,Bangalore,Regular,217,Restaurant_217,Indian,4.8,1298.31
382,2023-03-25,2023,3,March,Saturday,1,1535,User_1535,Chennai,Regular,367,Restaurant_367,Indian,4.6,594.54
383,2023-09-19,2023,9,September,Tuesday,3,2449,User_2449,Pune,Gold,347,Restaurant_347,Chinese,4.8,1122.1
384,2023-08-26,2023,8,August,Saturday,3,223,User_223,Chennai,Gold,104,Restaurant_104,Chinese,4.9,992.15
385,2023-03-04,2023,3,March,Saturday,1,2,User_2,Pune,Gold,121,Restaurant_121,Indian,4.1,1082.71
386,2023-04-16,2023,4,April,Sunday,2,2292,User_2292,Hyderabad,Gold,270,Restaurant_270,Mexican,3.8,970.25
387,2023-01-30,2023,1,January,Monday,1,20,User_20,Hyderabad,Gold,417,Restaurant_417,Mexican,3.0,1071.08
388,2023-11-25,2023,11,November,Saturday,4,2829,User_2829,Bangalore,Regular,131,Restaurant_131,Italian,3.4,1023.3
389,2023-03-18,2023,3,March,Saturday,1,1893,User_1893,Hyderabad,Regular,288,Restaurant_288,Mexican,4.4,893.16
390,2023-02-13,2023,2,February,Monday,1,2022,User_2022,Bangalore,Regular,327,Restaurant_327,Indian,3.2,640.58
391,2023-10-12,2023,10,October,Thursday,4,1078,User_1078,Hyderabad,Gold,132,Restaurant_132,Indian,3.7,700.55
392,2023-09-28,2023,9,September,Thursday,3,2907,User_2907,Hyderabad,Regular,488,Restaurant_488,Chinese,4.1,168.72
393,2023-02-01,2023,2,February,Wednesday,1,188,User_188,Hyderabad,Regular,452,Restaurant_452,Chinese,4.4,107.8
394,2023-06-22,2023,6,June,Thursday,2,918,User_918,Bangalore,Gold,344,Restaurant_344,Indian,4.8,1282.13
395,2023-06-01,2023,6,June,Thursday,2,1797,User_1797,Bangalore,Regular,45,Restaurant_45,Mexican,3.0,315.02
396,2023-09-03,2023,9,September,Sunday,3,315,User_315,Chennai,Gold,438,Restaurant_438,Italian,3.2,372.82
397,2023-05-17,2023,5,May,Wednesday,2,2316,User_2316,Hyderabad,Regular,156,Restaurant_156,Italian,3.8,114.64
398,2023-07-20,2023,7,July,Thursday,3,96,User_96,Pune,Regular,263,Restaurant_263,Indian,4.4,904.25
399,2023-12-28,2023,12,December,Thursday,4,834,User_834,Chennai,Gold,45,Restaurant_45,Mexican,3.0,583.52
400,2023-02-28,2023,2,February,Tuesday,1,2690,User_2690,Hyderabad,Regular,27,Restaurant_27,Italian,4.4,101.01
401,2023-04-04,2023,4,April,Tuesday,2,1832,User_1832,Chennai,Gold,359,Restaurant_359,Mexican,4.8,996.34
402,2023-12-09,2023,12,December,Saturday,4,197,User_197,Hyderabad,Gold,59,Restaurant_59,Chinese,4.6,1341.11
403,2023-10-31,2023,10,October,Tuesday,4,1042,User_1042,Pune,Gold,338,Restaurant_338,Mexican,4.5,1158.77
404,2023-02-23,2023,2,February,Thursday,1,1232,User_1232,Pune,Gold,94,Restaurant_94,Chinese,4.5,669.78
405,2023-04-17,2023,4,April,Monday,2,95,User_95,Bangalore,Gold,330,Restaurant_330,Italian,3.9,1302.45
406,2023-12-27,2023,12,December,Wednesday,4,1675,User_1675,Hyderabad,Regular,478,Restaurant_478,Chinese,3.1,869.66
407,2023-11-17,2023,11,November,Friday,4,1654,User_1654,Chennai,Gold,428,Restaurant_428,Mexican,4.8,482.4
408,2023-09-14,2023,9,September,Thursday,3,2849,User_2849,Pune,Regular,227,Restaurant_227,Italian,3.5,787.55
409,2023-05-05,2023,5,May,Friday,2,1759,User_1759,Chennai,Regular,117,Restaurant_117,Indian,3.9,1042.16
410,2023-01-23,2023,1,January,Monday,1,19,User_19,Hyderabad,Regular,164,Restaurant_164,Italian,3.5,286.19
411,2023-08-18,2023,8,August,Friday,3,1350,User_1350,Bangalore,Gold,101,Restaurant_101,Mexican,3.9,816.92
412,2023-10-20,2023,10,October,Friday,4,653,User_653,Chennai,Regular,126,Restaurant_126,Italian,4.5,464.14
413,2023-01-15,2023,1,January,Sunday,1,137,User_137,Hyderabad,Gold,259,Restaurant_259,Mexican,3.7,1311.66
414,2023-10-22,2023,10,October,Sunday,4,2338,User_2338,Pune,Regular,429,Restaurant_429,Chinese,4.3,1259.75
415,2023-11-07,2023,11,November,Tuesday,4,2535,User_2535,Chennai,Gold,448,Restaurant_448,Mexican,3.4,255.1
416,2023-06-13,2023,6,June,Tuesday,2,1283,User_1283,Hyderabad,Regular,481,Restaurant_481,Indian,4.2,1104.78
417,2023-01-01,2023,1,January,Sunday,1,1933,User_1933,Hyderabad,Regular,251,Restaurant_251,Chinese,3.9,505.51
418,2023-05-11,2023,5,May,Thursday,2,1369,User_1369,Hyderabad,Regular,72,Restaurant_72,Mexican,3.4,738.19
419,2023-11-25,2023,11,November,Saturday,4,1246,User_1246,Chennai,Gold,341,Restaurant_341,Chinese,3.2,391.1
420,2023-12-20,2023,12,December,Wednesday,4,1672,User_1672,Bangalore,Gold,378,Restaurant_378,Italian,4.4,243.27
421,2023-05-08,2023,5,May,Monday,2,1408,User_1408,Chennai,Regular,403,Restaurant_403,Indian,3.6,530.89
422,2023-08-01,2023,8,August,Tuesday,3,468,User_468,Bangalore,Regular,389,Restaurant_389,Italian,4.9,985.99
423,2023-06-03,2023,6,June,Saturday,2,1530,User_1530,Bangalore,Gold,319,Restaurant_319,Indian,3.1,696.34
424,2023-08-04,2023,8,August,Friday,3,1257,User_1257,Bangalore,Gold,197,Restaurant_197,Mexican,4.7,701.69
425,2023-03-13,2023,3,March,Monday,1,1453,User_1453,Pune,Regular,244,Restaurant_244,Italian,4.3,1034.45
